Rooms,Price,Distance,Landsize,BuildingArea
1,420000.0,6.1,954.0,
1,392000.0,6.1,0.0,43.0
4,1900000.0,6.1,507.0,202.0
2,570000.0,6.1,628.0,
2,540000.0,6.1,0.0,70.0
2,475000.0,6.1,0.0,83.0
1,335000.0,6.1,0.0,
2,570000.0,6.1,0.0,70.0
2,561000.0,6.1,0.0,
2,400000.0,6.1,0.0,65.0
2,1220000.0,6.1,208.0,
3,920000.0,6.1,124.0,134.0
1,330000.0,6.1,653.0,
2,503500.0,6.1,683.0,72.0
2,580000.0,6.1,0.0,95.0
1,360000.0,6.1,0.0,
1,320000.0,6.1,0.0,
3,1295000.0,6.1,0.0,200.0
2,481000.0,6.1,0.0,61.0
3,1120000.0,6.1,1039.0,133.0
1,400000.0,6.1,0.0,52.0
2,582000.0,6.1,0.0,
1,1210000.0,6.1,0.0,49.0
1,366000.0,6.1,0.0,
2,808000.0,6.1,124.0,
2,1316000.0,6.1,215.0,
2,640000.0,6.1,0.0,
2,785000.0,6.1,0.0,98.0
1,450000.0,6.1,0.0,61.0
2,875000.0,6.1,123.0,68.0
2,650000.0,6.1,822.0,70.0
2,431000.0,6.1,0.0,71.0
2,385000.0,6.1,0.0,46.0
2,575000.0,6.1,0.0,78.0
2,757500.0,6.1,0.0,
2,535000.0,6.1,0.0,
2,610000.0,6.1,0.0,
5,4400000.0,6.1,657.0,312.0
2,610000.0,6.1,1211.0,
1,420000.0,6.1,0.0,
2,1250000.0,6.1,147.0,
1,360000.0,6.1,400.0,
2,450000.0,6.1,841.0,
2,535000.0,6.1,0.0,70.0
2,1200500.0,6.1,201.0,83.0
2,565000.0,6.1,0.0,76.0
1,452000.0,6.1,0.0,
2,520000.0,6.1,1235.0,63.0
2,482300.0,6.1,0.0,
2,902000.0,6.1,0.0,108.0
3,1600000.0,6.1,0.0,3.0
2,1435000.0,6.1,225.0,
2,750000.0,6.1,0.0,105.0
2,1365000.0,6.1,361.0,123.0
4,1950000.0,6.1,436.0,211.0
2,470000.0,6.1,0.0,
3,1678000.0,6.1,361.0,171.0
2,400000.0,6.1,797.0,67.0
2,500000.0,6.1,0.0,104.0
4,4750000.0,6.1,648.0,
2,760000.0,6.1,0.0,95.0
3,720000.0,6.1,0.0,
1,461000.0,6.1,0.0,
2,580000.0,6.1,1155.0,102.0
2,700000.0,6.1,0.0,
2,430000.0,6.1,0.0,63.0
3,1030000.0,6.1,292.0,
2,1100000.0,6.1,1458.0,141.0
3,1225000.0,6.1,248.0,
1,400000.0,6.1,0.0,
1,435000.0,6.1,0.0,69.0
2,648000.0,6.1,1208.0,
1,354000.0,6.1,1659.0,46.0
2,550000.0,6.1,1357.0,
1,475000.0,6.1,0.0,
3,905000.0,9.7,662.0,
4,1052000.0,9.7,699.0,
4,1015000.0,9.7,794.0,
4,1265000.0,9.7,649.0,
3,1025000.0,9.7,654.0,180.0
3,1430000.0,9.7,694.0,158.0
3,1330000.0,9.7,606.0,159.0
3,1200000.0,9.7,1781.0,
2,1321000.0,9.7,703.0,
4,1635000.0,9.7,0.0,297.0
3,1194000.0,9.7,650.0,143.0
5,1440000.0,9.7,617.0,347.0
4,1300000.0,9.7,0.0,160.0
3,850000.0,9.7,250.0,207.0
3,1150000.0,9.7,696.0,164.0
3,910000.0,9.7,692.0,117.0
4,1430000.0,9.7,607.0,224.0
5,915000.0,9.7,754.0,
3,622500.0,9.7,254.0,127.0
3,1500000.0,9.7,722.0,196.0
4,995000.0,9.7,260.0,
4,1280000.0,9.7,689.0,25.0
5,1485000.0,9.7,502.0,365.0
3,1080000.0,9.7,211.0,46.0
4,1715000.0,9.7,650.0,348.0
5,2650000.0,9.7,755.0,365.0
2,630000.0,9.7,378.0,106.0
3,1205000.0,9.7,650.0,
2,535000.0,9.7,151.0,
3,1075000.0,9.7,752.0,
3,1000000.0,9.7,697.0,
3,1400000.0,9.7,656.0,
4,920000.0,9.7,390.0,
5,960000.0,9.7,387.0,
3,1160000.0,9.7,651.0,
4,1370000.0,9.7,908.0,208.0
3,600000.0,9.7,717.0,
5,880000.0,9.7,387.0,
3,1285000.0,9.7,616.0,
2,260000.0,12.6,79.0,
3,800000.0,12.6,655.0,165.0
3,950000.0,12.6,700.0,145.0
3,625000.0,12.6,203.0,
2,710000.0,12.6,457.0,
3,735000.0,12.6,539.0,
3,1001000.0,12.6,879.0,
3,780000.0,12.6,486.0,115.0
2,710000.0,12.6,619.0,
4,1350500.0,12.6,726.0,181.0
3,745000.0,12.6,518.0,122.0
2,490000.0,12.6,322.0,
4,700000.0,12.6,807.0,
5,895000.0,12.6,690.0,
3,657500.0,12.6,513.0,116.0
4,1030000.0,12.6,803.0,309.0
3,460000.0,12.6,119.0,110.0
3,725000.0,12.6,534.0,
3,620000.0,12.6,376.0,
3,460000.0,12.6,306.0,
2,470000.0,12.6,234.0,
3,910000.0,12.6,725.0,
3,702000.0,12.6,542.0,
3,580000.0,12.6,469.0,
3,490000.0,12.6,301.0,115.0
4,890000.0,12.6,668.0,127.0
3,675000.0,12.6,500.0,
2,425000.0,12.6,225.0,80.0
3,715000.0,12.6,558.0,104.0
3,816000.0,12.6,511.0,113.0
2,825000.0,12.6,580.0,
3,950000.0,12.6,704.0,
2,425500.0,12.6,153.0,72.0
3,735000.0,12.6,435.0,
3,595000.0,12.6,36.0,
3,735000.0,12.6,490.0,
3,610000.0,12.6,705.0,118.0
3,600000.0,12.6,0.0,126.0
3,595999.0,12.6,750.0,
2,591000.0,12.6,210.0,
3,590000.0,12.6,438.0,
4,691000.0,12.6,521.0,
3,701000.0,12.6,550.0,
2,688000.0,12.6,611.0,
2,611000.0,12.6,204.0,77.0
3,655000.0,12.6,497.0,
2,551000.0,12.6,613.0,
3,750000.0,12.6,483.0,
4,670000.0,12.6,603.0,106.0
4,888000.0,12.6,562.0,
3,607500.0,12.6,487.0,
3,850000.0,12.6,505.0,
4,590000.0,12.6,490.0,
2,555000.0,12.6,254.0,
3,605000.0,12.6,462.0,104.0
4,930000.0,12.6,504.0,174.0
2,550000.0,12.6,0.0,
3,880000.0,12.6,463.0,107.0
3,570000.0,12.6,535.0,105.0
3,700000.0,12.6,505.0,75.0
3,571000.0,12.6,589.0,
4,835000.0,12.6,465.0,
3,625000.0,12.6,459.0,120.0
3,695000.0,12.6,616.0,117.0
3,794000.0,12.6,426.0,
3,890000.0,12.6,668.0,
3,910000.0,12.6,653.0,650.0
3,607000.0,12.6,563.0,122.0
3,679500.0,12.6,351.0,125.0
3,500000.0,12.6,224.0,159.0
4,895000.0,12.6,430.0,144.0
3,762500.0,12.6,510.0,
2,702000.0,12.6,611.0,
2,410000.0,12.6,204.0,85.0
2,720000.0,12.6,465.0,
3,590000.0,12.6,286.0,
3,635000.0,12.6,631.0,107.0
3,711000.0,12.6,494.0,
4,700000.0,12.6,650.0,
2,435000.0,12.6,155.0,
4,1001000.0,12.6,581.0,97.0
3,591500.0,12.6,427.0,
4,716000.0,13.3,683.0,
3,701000.0,13.3,630.0,
3,555000.0,13.3,565.0,
3,490000.0,13.3,541.0,
3,620500.0,13.3,609.0,
3,480000.0,13.3,546.0,99.0
2,435000.0,13.3,343.0,81.0
3,607000.0,13.3,575.0,
3,600000.0,13.3,634.0,
2,560000.0,13.3,615.0,106.0
4,626800.0,13.3,581.0,130.0
3,670000.0,13.3,532.0,
3,571500.0,13.3,528.0,137.0
2,315000.0,13.3,14.0,
3,630000.0,13.3,625.0,
3,685000.0,13.3,592.0,
3,690000.0,13.3,629.0,
5,605000.0,13.3,661.0,133.0
3,808000.0,13.3,692.0,
3,790000.0,13.3,568.0,
3,600000.0,13.3,751.0,112.0
3,650000.0,13.3,598.0,112.0
4,640000.0,13.3,609.0,
4,736000.0,13.3,615.0,133.0
3,605000.0,13.3,617.0,
3,650000.0,13.3,611.0,
3,725000.0,13.3,668.0,
2,715000.0,13.3,588.0,
4,735000.0,13.3,635.0,201.0
3,635800.0,13.3,602.0,
3,432500.0,13.3,581.0,
3,621000.0,13.3,619.0,
3,580000.0,13.3,0.0,
3,680000.0,13.3,553.0,105.0
3,700000.0,13.3,538.0,111.0
3,650000.0,13.3,476.0,
2,1190000.0,13.3,968.0,141.0
3,591000.0,13.3,673.0,673.0
3,665000.0,13.3,707.0,101.0
3,710000.0,13.3,610.0,
4,705000.0,13.3,570.0,
3,520000.0,13.3,535.0,
3,620000.0,13.3,221.0,155.0
3,503000.0,13.3,251.0,90.0
5,1000000.0,13.3,786.0,295.0
3,650000.0,13.3,556.0,
3,871000.0,13.3,694.0,
3,496000.0,13.5,780.0,
3,488000.0,13.5,538.0,
3,560000.0,13.5,582.0,115.0
3,615000.0,13.5,667.0,152.0
3,450000.0,13.5,344.0,178.0
3,581000.0,13.5,656.0,
4,625000.0,13.5,611.0,
4,645400.0,13.5,765.0,
3,680000.0,13.5,726.0,144.0
3,620000.0,13.5,699.0,125.0
3,545000.0,13.5,240.0,131.0
5,621000.0,13.5,596.0,176.0
3,515000.0,13.5,620.0,106.0
4,601000.0,13.5,520.0,
3,687000.0,13.5,695.0,102.0
3,668000.0,13.5,697.0,
3,485000.0,13.5,482.0,166.0
4,510000.0,13.5,672.0,151.0
3,665000.0,13.5,699.0,
3,500000.0,13.5,541.0,133.0
3,825000.0,13.5,792.0,
3,480000.0,13.5,696.0,148.0
3,544500.0,13.5,696.0,
4,621000.0,13.5,700.0,130.0
3,575000.0,13.5,686.0,
3,650000.0,13.5,612.0,
3,593000.0,13.5,534.0,
3,690000.0,13.5,540.0,121.0
3,625000.0,13.5,650.0,
3,660000.0,13.5,700.0,
3,472500.0,13.5,586.0,
3,547500.0,13.5,603.0,131.0
3,590000.0,13.5,697.0,
1,280000.0,13.5,0.0,45.0
3,555000.0,13.5,836.0,106.0
3,587000.0,13.5,694.0,
3,600000.0,13.5,579.0,156.0
3,622500.0,13.5,534.0,131.0
2,350000.0,13.5,235.0,80.0
4,657000.0,13.5,651.0,178.0
3,795000.0,13.5,739.0,
3,682000.0,13.5,694.0,155.0
3,520000.0,13.5,691.0,170.0
3,470000.0,13.5,591.0,103.0
3,586000.0,13.5,701.0,120.0
3,305000.0,13.5,367.0,114.0
4,705000.0,13.5,759.0,198.0
3,486000.0,13.5,539.0,
4,645000.0,13.5,616.0,215.0
3,530000.0,13.5,623.0,
3,500000.0,13.5,627.0,109.0
3,510000.0,13.5,333.0,141.0
5,715000.0,13.5,654.0,
3,545000.0,13.5,512.0,
3,750500.0,13.5,805.0,181.0
3,451000.0,13.5,655.0,146.0
4,2440000.0,11.2,596.0,264.0
3,1110000.0,11.2,401.0,129.0
4,2128000.0,11.2,771.0,312.0
3,2009000.0,11.2,843.0,
5,2200000.0,11.2,735.0,235.0
3,1330500.0,11.2,226.0,
3,1325000.0,11.2,302.0,
3,930000.0,11.2,252.0,
2,640000.0,11.2,0.0,76.0
2,745000.0,11.2,161.0,
3,2100000.0,11.2,1255.0,
3,1700000.0,11.2,763.0,180.0
4,2500000.0,11.2,783.0,256.0
3,1910000.0,11.2,404.0,
2,1018000.0,11.2,391.0,15.0
4,2200000.0,11.2,734.0,272.0
3,736000.0,11.2,195.0,
2,770000.0,11.2,156.0,
4,2345000.0,11.2,798.0,
4,2860000.0,11.2,779.0,264.0
4,1530000.0,11.2,486.0,
4,1930000.0,11.2,867.0,218.0
4,1812500.0,11.2,715.0,230.0
2,760000.0,11.2,681.0,80.0
4,1300000.0,11.2,809.0,198.0
3,1864000.0,11.2,405.0,
3,2200000.0,11.2,816.0,
3,1960000.0,11.2,585.0,173.0
2,680000.0,11.2,387.0,
4,1455000.0,11.2,494.0,
5,2630000.0,11.2,777.0,362.0
3,880000.0,11.2,217.0,110.0
5,1650000.0,11.2,693.0,
3,1755000.0,11.2,808.0,159.0
4,1700000.0,11.2,579.0,143.0
2,805000.0,11.2,297.0,
5,1975000.0,11.2,641.0,286.0
2,610000.0,11.2,102.0,78.0
4,2003000.0,11.2,383.0,
2,831000.0,11.2,982.0,
5,1350000.0,11.2,677.0,
2,550000.0,11.2,174.0,
4,1850000.0,11.2,612.0,292.0
4,2050000.0,11.2,949.0,293.0
5,2100000.0,11.2,1025.0,277.0
3,1150000.0,11.2,247.0,145.0
2,823000.0,11.2,165.0,
5,2100000.0,11.2,827.0,
2,770500.0,11.2,88.0,92.0
4,1250000.0,11.2,457.0,
2,600000.0,11.2,101.0,105.0
4,2060000.0,11.2,745.0,
4,1750000.0,11.2,817.0,
4,1725000.0,11.2,798.0,
2,620000.0,11.2,96.0,
2,562500.0,11.2,0.0,
4,1850000.0,11.2,632.0,
4,2125000.0,11.2,702.0,239.0
2,656000.0,11.2,951.0,76.0
4,1650000.0,11.2,437.0,
5,1518000.0,11.2,632.0,231.0
3,1560000.0,11.2,335.0,209.0
3,1185000.0,11.2,267.0,
3,865000.0,11.2,217.0,101.0
3,1135000.0,11.2,414.0,
4,2160000.0,11.2,1064.0,236.0
2,899000.0,11.2,226.0,
6,2000000.0,11.2,650.0,
3,2300000.0,11.2,735.0,219.0
2,520000.0,11.2,0.0,
5,2450000.0,11.2,1076.0,
2,600000.0,11.2,124.0,80.0
3,2180000.0,11.2,441.0,128.0
4,2760000.0,11.2,924.0,
2,813000.0,11.2,108.0,
3,1205000.0,11.2,490.0,
3,1251000.0,11.2,536.0,211.0
6,1650000.0,11.2,713.0,295.0
2,600000.0,11.2,163.0,
4,1835000.0,11.2,619.0,185.0
2,778500.0,11.2,170.0,78.0
4,1751000.0,11.2,627.0,
2,694000.0,11.2,0.0,
3,1150000.0,13.8,649.0,
4,1201000.0,13.8,657.0,221.0
4,1165000.0,13.8,673.0,170.0
3,1098000.0,13.8,649.0,167.0
3,742500.0,13.8,313.0,128.0
5,1050000.0,13.8,728.0,
4,1257000.0,13.8,706.0,
3,1101000.0,13.8,643.0,135.0
3,641000.0,13.8,349.0,
8,1150000.0,13.8,668.0,
3,1200000.0,13.8,730.0,155.0
4,990000.0,13.8,652.0,189.0
4,1500000.0,13.8,420.0,255.0
3,1290000.0,13.8,900.0,125.0
4,790000.0,13.8,671.0,180.0
5,950000.0,13.8,700.0,220.0
4,1421000.0,13.8,650.0,260.0
3,1051000.0,13.8,962.0,142.0
3,1065000.0,13.8,664.0,
4,1120000.0,13.8,636.0,
5,1710000.0,13.8,666.0,355.0
4,1280000.0,13.8,681.0,158.0
5,750000.0,13.8,800.0,335.0
4,1000000.0,13.8,728.0,164.0
2,678000.0,13.8,340.0,90.0
3,1010000.0,13.8,751.0,175.0
4,1325000.0,13.8,740.0,
3,1210000.0,13.8,794.0,134.0
3,766000.0,13.8,226.0,
3,982000.0,13.8,652.0,
4,945000.0,13.8,675.0,181.0
3,725000.0,13.8,465.0,105.0
4,975000.0,13.8,953.0,
3,1211000.0,13.8,875.0,123.0
4,1100000.0,13.8,654.0,199.0
3,1155000.0,13.8,770.0,
4,920000.0,13.8,678.0,
3,940000.0,13.8,661.0,
3,1053000.0,13.8,726.0,
3,1002000.0,13.8,799.0,174.0
3,755000.0,13.8,265.0,
4,1209000.0,13.8,770.0,160.0
5,2080000.0,13.8,646.0,360.0
3,1050000.0,13.8,727.0,
4,1118000.0,13.8,705.0,195.0
4,1070000.0,13.8,637.0,
4,903000.0,13.8,618.0,22.0
3,1220000.0,13.8,720.0,133.0
4,1222000.0,13.8,732.0,
3,2025000.0,13.8,796.0,
4,1650000.0,13.8,673.0,280.0
4,1182500.0,13.8,650.0,150.0
4,1020000.0,13.8,652.0,145.0
3,838000.0,13.8,467.0,180.0
3,650000.0,13.8,327.0,120.0
4,870000.0,13.8,826.0,
3,1509000.0,13.8,812.0,158.0
4,1358500.0,13.8,742.0,
3,510000.0,6.5,0.0,
2,470000.0,6.5,0.0,
2,435000.0,6.5,1054.0,
1,517500.0,6.5,0.0,53.0
1,370000.0,6.5,0.0,62.0
2,805000.0,6.5,164.0,95.0
4,1428888.0,6.5,470.0,153.0
2,940000.0,6.5,372.0,110.0
1,270000.0,6.5,0.0,33.0
3,865000.0,6.5,158.0,
2,700000.0,6.5,139.0,
3,910000.0,6.5,0.0,
3,1135000.0,6.5,294.0,
1,260000.0,6.5,0.0,
2,505000.0,6.5,0.0,
1,365000.0,6.5,0.0,40.0
3,1430000.0,6.5,705.0,
2,525500.0,6.5,724.0,72.0
3,1210000.0,6.5,398.0,
2,944000.0,6.5,185.0,78.0
2,970000.0,6.5,491.0,
3,887000.0,6.5,540.0,129.0
1,277500.0,6.5,0.0,
3,701000.0,6.5,273.0,71.0
2,740000.0,6.5,467.0,
2,1110000.0,6.5,288.0,105.0
4,795000.0,6.5,402.0,
1,332000.0,6.5,612.0,48.0
3,1265000.0,6.5,397.0,97.0
2,1085000.0,6.5,303.0,102.0
3,898000.0,6.5,210.0,108.0
3,1235000.0,6.5,288.0,133.0
3,910500.0,6.5,157.0,144.0
3,995000.0,6.5,327.0,96.0
2,760000.0,6.5,0.0,75.0
2,505000.0,6.5,0.0,80.0
3,1400000.0,6.5,417.0,159.0
3,1200000.0,6.5,430.0,
3,920000.0,6.5,410.0,
3,1110000.0,6.5,562.0,156.0
3,1200000.0,6.5,345.0,345.0
2,560000.0,6.5,0.0,
2,450000.0,6.5,0.0,52.0
3,1190000.0,6.5,0.0,
3,1020000.0,6.5,366.0,
3,1245000.0,6.5,409.0,
2,350000.0,6.5,0.0,
2,571750.0,6.5,0.0,
2,874000.0,6.5,333.0,2.0
3,1427000.0,6.5,275.0,127.0
1,295000.0,6.5,0.0,
1,383000.0,6.5,0.0,44.0
2,1164000.0,6.5,206.0,
1,315000.0,6.5,0.0,
1,245000.0,6.5,0.0,
3,1290000.0,6.5,435.0,138.0
2,605000.0,6.5,133.0,83.0
2,450000.0,6.5,335.0,59.0
2,900000.0,6.5,497.0,
3,1620000.0,6.5,477.0,
2,438000.0,6.5,0.0,66.0
2,1143000.0,6.5,431.0,
2,925000.0,6.5,258.0,157.0
3,1250000.0,6.5,297.0,234.0
3,1070000.0,6.5,158.0,140.0
2,371000.0,6.5,0.0,
3,1570000.0,6.5,377.0,377.0
2,486000.0,6.5,0.0,66.0
3,1100000.0,6.5,7330.0,
2,1211000.0,6.5,302.0,97.0
2,466000.0,6.5,909.0,
3,1280000.0,6.5,253.0,130.0
4,1478000.0,6.5,387.0,152.0
3,1280000.0,6.5,349.0,
3,1913000.0,6.5,611.0,212.0
3,1272000.0,6.5,297.0,
2,972000.0,6.5,229.0,
4,928500.0,6.5,538.0,150.0
2,432500.0,6.5,748.0,56.0
1,330000.0,6.5,0.0,40.0
3,1200000.0,6.5,349.0,
2,510000.0,6.5,0.0,
3,1370000.0,6.5,417.0,153.0
1,303500.0,6.5,0.0,41.0
3,1160000.0,6.5,644.0,149.0
2,601000.0,6.5,82.0,
3,1430000.0,6.5,365.0,
3,1380000.0,6.5,359.0,128.0
3,1200000.0,6.5,332.0,
3,1435000.0,4.6,889.0,135.0
4,5500000.0,4.6,691.0,374.0
1,546000.0,4.6,1677.0,
3,1635000.0,4.6,386.0,
2,876000.0,4.6,649.0,
2,620000.0,4.6,1119.0,
4,5500000.0,4.6,877.0,332.0
2,1300000.0,4.6,338.0,
3,1689000.0,4.6,222.0,118.0
2,517500.0,4.6,0.0,
3,1100000.0,4.6,0.0,126.0
1,430000.0,4.6,0.0,
2,701500.0,4.6,0.0,
2,925000.0,4.6,0.0,109.0
2,450000.0,4.6,0.0,62.0
1,349000.0,4.6,0.0,38.0
2,838000.0,4.6,0.0,
2,380000.0,4.6,0.0,
1,462800.0,4.6,0.0,
2,1450000.0,4.6,0.0,
4,4000000.0,4.6,632.0,
3,1635000.0,4.6,1099.0,
3,2400000.0,4.6,425.0,
1,345000.0,4.6,0.0,
3,2650000.0,4.6,0.0,291.0
3,2820000.0,4.6,600.0,205.0
2,810000.0,4.6,0.0,94.0
3,2840000.0,4.6,1317.0,228.0
3,2700000.0,4.6,294.0,220.0
1,515501.0,4.6,0.0,
1,611000.0,4.6,0.0,
4,4000000.0,4.6,324.0,60.0
1,405000.0,4.6,0.0,
3,6250000.0,4.6,564.0,342.0
4,4500000.0,4.6,732.0,367.0
4,2025000.0,4.6,237.0,
1,541000.0,4.6,0.0,57.0
3,1550000.0,4.6,117.0,214.0
3,2205000.0,4.6,0.0,185.0
2,1100000.0,4.6,0.0,
2,490000.0,4.6,0.0,
3,1300000.0,4.6,266.0,
3,2050000.0,4.6,339.0,
5,2170000.0,4.6,333.0,
3,950000.0,4.6,57.0,107.0
2,531000.0,4.6,0.0,
2,575000.0,4.6,0.0,
1,366000.0,4.6,0.0,35.0
4,2620000.0,4.6,516.0,286.0
3,1900000.0,4.6,268.0,139.0
2,1210000.0,4.6,101.0,
4,4000000.0,4.6,684.0,331.0
2,540000.0,4.6,0.0,
2,857000.0,4.6,0.0,
3,4200000.0,4.6,565.0,331.0
2,3260000.0,4.6,334.0,
2,1900000.0,4.6,218.0,
2,690000.0,4.6,0.0,83.0
2,2100000.0,4.6,457.0,
1,460000.0,4.6,0.0,7.0
2,1400000.0,4.6,2927.0,
2,511000.0,4.6,0.0,68.0
2,645000.0,4.6,0.0,
3,910000.0,4.6,0.0,136.0
3,2250000.0,4.6,575.0,205.0
2,525000.0,4.6,0.0,82.0
3,3270000.0,4.6,363.0,215.0
2,866000.0,4.6,0.0,
3,1170000.0,4.6,405.0,
2,920000.0,4.6,0.0,
4,910000.0,13.8,626.0,
3,960000.0,13.8,656.0,183.0
2,556000.0,13.8,195.0,
4,1010000.0,13.8,669.0,163.0
3,880000.0,13.8,704.0,167.0
4,920250.0,13.8,558.0,
4,1080000.0,13.8,676.0,
3,770000.0,13.8,577.0,135.0
4,730000.0,13.8,865.0,172.0
3,820000.0,13.8,555.0,
4,1102500.0,13.8,659.0,189.0
4,1005000.0,13.8,696.0,183.0
2,555000.0,13.8,197.0,90.0
2,546000.0,13.8,177.0,100.0
3,765000.0,13.8,608.0,138.0
3,920000.0,13.8,834.0,143.0
5,895000.0,13.8,648.0,
3,775000.0,13.8,586.0,
3,440000.0,13.8,416.0,
4,1042500.0,13.8,648.0,
5,1025000.0,13.8,531.0,233.0
4,940000.0,13.8,574.0,
4,895000.0,13.8,700.0,18.0
3,820000.0,13.8,628.0,177.0
3,870000.0,13.8,698.0,137.0
4,1085000.0,13.8,599.0,
3,915000.0,13.8,769.0,
4,1050000.0,13.8,660.0,202.0
3,660000.0,14.9,583.0,124.0
3,581000.0,14.9,567.0,100.0
3,1000000.0,14.9,739.0,
3,785000.0,14.9,0.0,
3,600000.0,14.9,605.0,129.0
3,690000.0,14.9,308.0,129.0
3,582000.0,14.9,302.0,90.0
3,740000.0,14.9,591.0,104.0
3,671000.0,14.9,280.0,163.0
3,741000.0,14.9,671.0,103.0
4,706000.0,14.9,581.0,
3,725000.0,14.9,545.0,
3,808000.0,14.9,265.0,260.0
3,711000.0,14.9,658.0,
3,537000.0,14.9,327.0,95.0
3,1040000.0,14.9,903.0,131.0
4,1171000.0,14.9,670.0,325.0
2,662000.0,14.9,605.0,114.0
3,800000.0,14.9,595.0,
3,922000.0,14.9,798.0,153.0
2,485000.0,14.9,184.0,
3,860500.0,14.9,767.0,147.0
3,702000.0,14.9,604.0,97.0
3,627500.0,14.9,319.0,96.0
3,632000.0,14.9,650.0,
3,601000.0,14.9,653.0,
3,549000.0,14.9,0.0,89.0
2,342500.0,14.9,0.0,
2,701000.0,14.9,762.0,98.0
3,645000.0,14.9,355.0,111.0
3,838000.0,14.9,828.0,
3,1010000.0,1.9,0.0,132.0
3,650000.0,1.9,0.0,
3,1260000.0,1.9,506.0,195.0
1,460000.0,1.9,0.0,52.0
3,2370000.0,1.9,265.0,280.0
2,800000.0,1.9,54.0,89.0
1,550000.0,1.9,0.0,207.0
3,660000.0,1.9,0.0,100.0
2,1055000.0,1.9,0.0,154.0
3,995000.0,1.9,0.0,153.0
3,1130000.0,1.9,116.0,
1,443000.0,1.9,547.0,58.0
3,1120000.0,1.9,801.0,122.0
1,482000.0,1.9,0.0,62.0
2,620000.0,1.9,0.0,83.0
4,2100000.0,1.9,440.0,
3,601000.0,1.9,0.0,81.0
4,1325000.0,8.0,452.0,
4,1400000.0,8.0,320.0,160.0
3,1535000.0,8.0,507.0,186.0
3,890000.0,8.0,0.0,111.0
4,1400000.0,8.0,457.0,
3,1800000.0,8.0,332.0,252.0
2,1050000.0,8.0,445.0,148.0
2,850000.0,8.0,278.0,
4,2910000.0,8.0,338.0,196.0
3,2910000.0,8.0,515.0,286.0
4,2640000.0,8.0,650.0,
3,1200000.0,8.0,315.0,174.0
4,3130000.0,8.0,897.0,
3,1460000.0,8.0,373.0,107.0
1,310000.0,8.0,0.0,58.0
3,1200000.0,8.0,348.0,200.0
3,1560000.0,8.0,310.0,179.0
3,1575000.0,8.0,430.0,215.0
2,830000.0,8.0,84.0,110.0
2,830000.0,8.0,56.0,
4,1085000.0,8.0,458.0,
4,1815000.0,8.0,321.0,287.0
3,1470000.0,8.0,364.0,93.0
4,2230000.0,8.0,782.0,212.0
3,1460000.0,8.0,506.0,180.0
5,1410000.0,8.0,195.0,260.0
2,940000.0,8.0,166.0,
4,1900000.0,8.0,321.0,287.0
4,1330000.0,8.0,217.0,266.0
3,1010000.0,8.0,250.0,185.0
3,1010000.0,8.0,418.0,204.0
2,450000.0,8.0,0.0,
2,513500.0,8.0,0.0,72.0
2,1000000.0,8.0,240.0,
2,415000.0,8.0,0.0,
3,906000.0,8.0,270.0,
4,1805000.0,8.0,466.0,160.0
4,1126000.0,8.0,307.0,150.0
3,935000.0,8.0,233.0,194.0
2,895000.0,8.0,193.0,
2,375000.0,8.0,0.0,49.0
3,1000000.0,8.0,189.0,
2,769000.0,8.0,265.0,
3,1270000.0,8.0,470.0,
4,1172000.0,8.0,344.0,
3,1360000.0,8.0,477.0,
4,2050000.0,8.0,648.0,285.0
3,975000.0,8.0,289.0,158.0
3,1310000.0,8.0,185.0,139.0
4,830000.0,8.0,0.0,
2,491500.0,8.0,0.0,61.0
2,547500.0,8.0,0.0,60.0
3,965000.0,8.0,151.0,148.0
3,1262000.0,8.0,204.0,
3,1210000.0,8.0,249.0,85.0
2,412000.0,8.0,0.0,65.0
2,1337500.0,8.0,297.0,
2,811000.0,8.0,183.0,
4,1630000.0,8.0,265.0,197.0
2,920000.0,8.0,307.0,
3,960000.0,8.0,189.0,
3,1482500.0,8.0,506.0,139.0
4,1300000.0,8.0,369.0,250.0
4,2255000.0,8.0,765.0,257.0
4,1860000.0,8.0,199.0,242.0
3,1710000.0,8.0,260.0,170.0
4,2440000.0,8.0,500.0,278.0
1,331000.0,8.0,0.0,
2,500000.0,8.9,53.0,
2,400000.0,8.9,0.0,
5,1410000.0,8.9,680.0,
1,285000.0,8.9,0.0,
2,460000.0,8.9,0.0,
4,881000.0,8.9,468.0,139.0
2,380000.0,8.9,0.0,64.0
4,1440000.0,8.9,672.0,297.0
2,367500.0,8.9,0.0,61.0
3,1225000.0,8.9,311.0,126.0
2,580000.0,5.1,0.0,78.0
3,1850000.0,5.1,361.0,
3,825000.0,5.1,0.0,
3,2302000.0,5.1,440.0,144.0
2,1045000.0,5.1,118.0,
4,2050000.0,5.1,321.0,
2,611000.0,5.1,598.0,75.0
2,600000.0,5.1,1043.0,
2,800000.0,5.1,0.0,92.0
1,275000.0,5.1,0.0,44.0
2,1325000.0,5.1,153.0,
3,1540000.0,5.1,138.0,147.0
3,1370000.0,5.1,317.0,112.0
1,372000.0,5.1,0.0,
1,412500.0,5.1,0.0,
1,452000.0,5.1,0.0,46.0
2,450000.0,5.1,1057.0,
1,300000.0,5.1,0.0,
2,520000.0,5.1,0.0,
2,650000.0,5.1,0.0,
1,501000.0,5.1,0.0,51.0
2,380000.0,5.1,0.0,71.0
2,1177000.0,5.1,521.0,122.0
4,1605000.0,5.1,230.0,
